31986.2,31986.2,31986.2,31986.2
32147.92,32067.059999999998,32067.059999999998,32067.059999999998
32354.36,32162.826666666664,32162.826666666664,32162.826666666664
32445.46,32233.485,32233.485,32233.485
32323.6,32251.508,32251.508,32251.508
32170.92,32238.076666666664,32238.076666666664,32238.076666666664
32229.32,32236.825714285715,32236.825714285715,32236.825714285715
32315.68,32246.6825,32246.6825,32246.6825
32314.84,32254.255555555555,32254.255555555555,32254.255555555555
31801.72,32209.002,32209.002,32209.002
31731.25,32165.570000000003,32165.570000000003,32165.570000000003
31303.92,32093.765833333335,32093.765833333335,32093.765833333335
31227.31,32027.115384615383,32027.115384615383,32027.115384615383
30873.91,31944.74357142857,31944.74357142857,31944.74357142857
30720.37,31863.118666666665,31863.118666666665,31863.118666666665
30262.87,31763.103125,31763.103125,31763.103125
30354.15,31680.223529411767,31680.223529411767,31680.223529411767
30339.54,31605.74111111111,31605.74111111111,31605.74111111111
30412.23,31542.924736842102,31542.924736842102,31542.924736842102
30320.01,31481.779,31481.779,31481.779
30567.19,31410.828499999996,31438.227142857144,31438.227142857144
30823.18,31344.5915,31410.27045454545,31410.27045454545
31052.6,31279.5035,31394.719565217394,31394.719565217394
31022.43,31208.352000000003,31379.2075,31379.2075
31088.64,31146.604,31367.5848,31367.5848
30854.56,31080.786,31347.853076923075,31347.853076923075
31096.1,31024.125,31338.52888888889,31338.52888888889
31525.01,30984.5915,31345.18892857143,31345.18892857143
31441.66,30940.932500000003,31348.515517241376,31348.515517241376
31595.53,30930.623,31356.749333333333,31356.749333333333
31777.73,30932.946999999996,31370.32935483871,31370.32935483871
31617.73,30948.6375,31378.060625,31378.060625
31842.3,30979.387,31392.128484848483,31392.128484848483
31734.83,31022.433,31402.20794117647,31402.20794117647
31283.9,31050.6095,31398.827714285715,31398.827714285715
31445.24,31109.728000000003,31400.116944444442,31400.116944444442
31444.65,31164.253000000004,31401.320540540542,31401.320540540542
31021.58,31198.355,31391.32736842105,31391.32736842105
30810.81,31218.284000000003,31376.44230769231,31376.44230769231
30599.95,31232.281,31357.03,31357.03
30858.16,31246.8295,31344.862439024393,31344.862439024393
31008.37,31256.089,31336.850714285712,31336.850714285712
31253.72,31266.145,31334.917441860463,31334.917441860463
31202.69,31275.158000000003,31331.91227272727,31331.91227272727
31118.06,31276.628999999997,31327.16,31327.16
31289.87,31298.394500000002,31326.34934782609,31326.34934782609
31523.5,31319.7645,31330.544042553192,31330.544042553192
31058.91,31296.459500000004,31324.885,31324.885
31049.66,31276.859500000002,31319.268163265304,31319.268163265304
30985.97,31246.3815,31312.6022,31312.6022
31248.16,31219.903000000002,31297.8414,31311.33862745098
31316.28,31204.8305,31281.208599999998,31311.433653846154
31178.89,31171.659999999996,31257.6992,31308.932830188678
31221.0,31145.9685,31233.21,31307.304444444442
31685.47,31166.047000000002,31220.4474,31314.18018181818
31827.69,31185.1695,31213.582799999996,31323.350000000002
31649.04,31195.389000000003,31201.9772,31329.063859649123
31587.5,31223.684999999998,31187.4136,31333.51965517241
31590.27,31262.658000000003,31172.9222,31337.871355932202
31692.7,31317.2955,31170.741800000003,31343.78516666667
31532.47,31351.011,31166.766200000002,31346.878360655737
31598.41,31380.513,31172.656000000003,31350.935322580644
31573.98,31396.526,31179.5894,31354.475714285712
31253.66,31399.0745,31187.1844,31352.90046875
31249.54,31405.6485,31197.767799999998,31351.310307692307
31323.63,31407.336499999998,31218.982999999997,31350.89090909091
31300.83,31396.203,31237.9166,31350.143731343283
31022.11,31394.363,31251.568,31345.319705882357
31019.0,31392.829999999998,31263.7034,31340.59043478261
31170.42,31402.0525,31280.711600000002,31338.15942857143
31411.98,31406.2555,31296.0122,31338.075774647885
31742.43,31742.43,31742.43,31742.43
31768.88,31755.655,31755.655,31755.655
31893.05,31801.453333333335,31801.453333333335,31801.453333333335
31739.11,31785.8675,31785.8675,31785.8675
31843.33,31797.359999999997,31797.359999999997,31797.359999999997
32283.65,31878.408333333336,31878.408333333336,31878.408333333336
32415.16,31955.087142857144,31955.087142857144,31955.087142857144
32506.74,32024.04375,32024.04375,32024.04375
32327.9,32057.805555555555,32057.805555555555,32057.805555555555
32369.29,32088.954000000005,32088.954000000005,32088.954000000005
32481.92,32124.678181818184,32124.678181818184,32124.678181818184
32900.0,32189.288333333334,32189.288333333334,32189.288333333334
32933.59,32246.542307692307,32246.542307692307,32246.542307692307
32865.53,32290.755714285715,32290.755714285715,32290.755714285715
32709.71,32318.685999999998,32318.685999999998,32318.685999999998
33075.76,32366.003125,32366.003125,32366.003125
32960.01,32400.944705882357,32400.944705882357,32400.944705882357
33096.1,32439.564444444448,32439.564444444448,32439.564444444448
33018.94,32470.05789473684,32470.05789473684,32470.05789473684
32782.33,32485.671500000004,32485.671500000004,32485.671500000004
33018.3,32549.465000000004,32511.03476190476,32511.03476190476
33146.91,32618.366499999996,32539.938181818183,32539.938181818183
33009.35,32674.1815,32560.34739130435,32560.34739130435
32935.13,32733.982500000002,32575.963333333333,32575.963333333333
33024.81,32793.0565,32593.917200000004,32593.917200000004
33142.74,32836.011,32615.02576923077,32615.02576923077
33101.4,32870.323,32633.03962962963,32633.03962962963
33268.82,32908.427,32655.746071428573,32655.746071428573
32929.56,32938.509999999995,32665.18793103448,32665.18793103448
32928.92,32966.4915,32673.979,32673.979
33130.53,32998.922,32688.706451612903,32688.706451612903
33017.19,33004.7815,32698.9715625,32698.9715625
32965.54,33006.379,32707.04939393939,32707.04939393939
33080.22,33017.1135,32718.025,32718.025
33181.31,33040.6935,32731.261714285713,32731.261714285713
33127.74,33043.292499999996,32742.274999999998,32742.274999999998
33418.01,33066.1925,32760.538108108107,32760.538108108107
33283.17,33075.546,32774.29157894737,32774.29157894737
33288.95,33089.0465,32787.48794871795,32787.48794871795
33335.46,33116.702999999994,32801.18725,32801.18725
33270.0,33129.288,32812.62170731707,32812.62170731707
33019.94,33122.9395,32817.557857142856,32817.557857142856
33086.99,33126.8215,32823.82372093023,32823.82372093023
32950.13,33127.5715,32826.69431818182,32826.69431818182
32583.29,33105.495500000005,32821.28533333333,32821.28533333333
32564.59,33076.588,32815.705,32815.705
32686.09,33055.822499999995,32812.94723404256,32812.94723404256
32637.49,33024.256,32809.291875,32809.291875
32563.85,33005.9705,32804.28285714286,32804.28285714286
32699.1,32994.4795,32802.1792,32802.1792
32705.27,32973.216499999995,32821.436,32800.27901960784
32987.33,32971.7235,32845.805,32803.876153846155
33056.79,32976.286,32869.0798,32808.64811320755
33246.55,32984.6025,32899.2286,32816.75740740741
33145.59,32982.8165,32925.273799999995,32822.73618181818
33295.67,32991.213,32945.5142,32831.18142857143
33392.56,32989.9405,32965.0622,32841.030175438595
33313.42,32991.452999999994,32981.1958,32849.174827586205
33411.14,32997.5625,33002.8606,32858.69966101695
33244.65,32993.022,33020.3678,32865.13216666666
33198.55,32989.4495,33034.7004,32870.59803278688
33106.37,32993.771,33038.8278,32874.40080645162
32770.85,32977.964,33035.573,32872.75714285714
32864.03,32973.659,33035.543,32872.62078125
33142.31,33001.61,33044.195,32876.769846153846
33256.74,33036.2175,33047.8146,32882.52696969697
33149.0,33059.363,33051.5944,32886.50417910447
33195.85,33087.281,33053.5894,32891.05338235294
33068.45,33112.511,33054.5796,32893.62434782609
33200.02,33137.557,33062.9334,32898.00142857143
33164.76,33160.5315,33065.8626,32901.7585915493
33078.26,33164.665,33064.3244,32904.09527777778
34107.2,34534.471999999994,34497.1524,33809.37639999999
34235.89,34516.425,34491.522399999994,33824.682599999986
34208.11,34487.671,34481.6778,33836.89039999998
34195.95,34440.44499999999,34475.49679999999,33848.281999999985
34425.09,34410.265,34470.568,33860.067399999985
34392.89,34378.907,34465.059199999996,33872.54039999998
34494.0,34363.786,34463.8434,33884.52369999999
34314.7,34337.166,34457.909199999995,33893.745099999986
34287.35,34307.278999999995,34455.757,33903.48439999999
34388.14,34288.754,34455.83959999999,33913.2544
34384.79,34267.7205,34458.213599999995,33924.65579999999
34313.51,34253.996,34456.918399999995,33935.80539999999
34344.86,34252.06550000001,34453.0118,33948.190299999995
34522.98,34268.5195,34453.3166,33965.711599999995
34506.63,34289.940500000004,34455.39599999999,33982.13759999999
34631.33,34317.718,34459.5828,33997.027799999996
34969.99,34356.8545,34471.2026,34014.160299999996
34800.01,34392.27649999999,34478.0396,34030.670399999995
34718.42,34422.19249999999,34484.44079999999,34045.8961
34551.04,34439.644,34487.18519999999,34060.722
34641.62,34466.365000000005,34493.4176,34075.138
34534.38,34481.2895,34497.1522,34088.8342
34494.73,34495.620500000005,34499.98499999999,34102.9989
34165.0,34494.073,34494.084599999995,34115.7927
34193.98,34482.5175,34488.364199999996,34127.6367
34209.72,34473.359,34484.2052,34139.7454
34179.62,34457.64,34477.5058,34151.541600000004
34071.67,34445.4885,34466.1922,34161.5926
34168.22,34439.53199999999,34459.846999999994,34173.0484
34270.78,34433.664000000004,34456.5024,34189.3711
34473.18,34438.0835,34455.560399999995,34206.5952
34456.47,34445.2315,34452.75319999999,34223.256700000005
34441.77,34450.077000000005,34445.92479999999,34240.4743
34322.23,34440.0395,34429.55999999999,34256.021100000005
34530.0,34441.208,34419.5862,34274.06440000001
34572.37,34438.26,34410.6326,34291.84850000001
34665.94,34423.05750000001,34408.022999999994,34310.35600000001
34657.96,34415.955,34404.24019999999,34328.00680000001
34617.29,34410.898499999996,34398.8842,34345.46880000001
34641.38,34415.41550000001,34396.539,34364.23870000001
34644.88,34415.5785,34393.327399999995,34384.4172
34380.13,34407.866,34389.17,34400.871600000006
34289.0,34397.57950000001,34387.2806,34418.0494
34344.52,34406.5555,34390.29299999999,34435.07370000001
34422.0,34417.9565,34397.16879999999,34450.662000000004
34169.59,34415.95,34399.045,34455.372500000005
34315.62,34422.75,34401.612199999996,34457.2926
34352.0,34436.7665,34406.820799999994,34458.1826
34494.89,34453.1,34414.31659999999,34459.067599999995
34532.53,34466.1875,34420.926999999996,34461.7602
34650.69,34475.063,34431.7968,34464.474599999994
34983.64,34501.421500000004,34446.75179999999,34469.1371
34902.66,34524.466,34460.642799999994,34471.1603
34864.97,34551.603,34474.023199999996,34474.76
34635.87,34556.8965,34478.23879999999,34474.4034
34588.31,34557.69350000001,34482.14719999999,34473.603200000005
34628.99,34555.846,34484.846999999994,34474.34520000001
34723.08,34559.102,34493.014599999995,34475.46190000001
34364.73,34546.473999999995,34494.56219999999,34475.159600000006
34361.69,34532.4895,34494.0332,34474.936400000006
34312.62,34515.8765,34492.5898,34475.40170000002
34440.71,34518.9055,34495.1338,34476.02610000001
34500.0,34529.4555,34498.236600000004,34475.624200000006
34494.06,34536.932499999995,34497.658200000005,34475.48740000001
34577.16,34544.6905,34499.0688,34477.23240000001
34751.56,34573.789000000004,34501.4734,34480.52810000001
34721.79,34594.097499999996,34496.5094,34483.85600000001
34825.4,34617.7675,34497.0172,34487.52840000001
34860.97,34636.071500000005,34499.8682,34492.154500000004
34700.67,34644.478500000005,34502.8608,34495.02300000001
34644.0,34644.144,34502.9084,34498.16300000001
34620.79,34626.001500000006,34504.636600000005,34500.894400000005
34719.84,34616.8605,34509.13880000001,34504.5619
34696.82,34608.452999999994,34519.775200000004,34506.9299
34934.22,34623.3705,34534.58,34511.472100000006
34999.99,34643.95449999999,34550.3854,34517.29530000001
35332.62,34679.13599999999,34573.445400000004,34525.47560000001
35308.22,34708.393,34598.176400000004,34532.18430000001
35220.67,34751.189999999995,34619.2254,34539.53620000001
35050.52,34785.6315,34634.8202,34545.661300000014
34849.27,34812.464,34642.342000000004,34548.95120000001
34871.02,34833.9795,34650.633,34551.69310000001
35029.92,34860.47550000001,34662.39599999999,34554.16040000001
35095.64,34890.5545,34677.864199999996,34553.71210000001
35052.88,34914.340500000006,34688.32179999999,34553.95400000001
34912.97,34922.411,34695.133799999996,34552.88320000001
35159.93,34944.318,34705.01359999999,34556.51830000002
35236.88,34964.89200000001,34716.59199999999,34560.41610000001
35226.27,34983.15700000001,34728.77159999999,34563.82790000001
35140.76,35005.1615,34738.75919999999,34567.64910000002
35267.99,35036.361000000004,34751.221399999995,34572.27440000002
35555.24,35083.08350000001,34774.7236,34581.94680000001
35632.62,35128.722499999996,34801.59599999999,34594.438300000016
35560.01,35171.882,34825.90579999999,34608.09940000001
35605.42,35205.441999999995,34849.57419999999,34623.37150000001
35653.59,35238.122,34879.254199999996,34639.14960000001
35555.62,35249.272000000004,34904.05419999999,34652.83320000001
35574.63,35262.592500000006,34928.506799999996,34667.66380000001
35789.0,35291.009000000005,34954.388999999996,34684.35280000001
35912.81,35334.1235,34981.9946,34701.46080000001
35822.33,35382.77649999999,35005.42739999999,34718.612100000006
36043.1,35441.38049999999,35026.6166,34736.68420000001
36350.59,35507.414,35055.57520000001,34758.10900000001
36344.89,35569.87649999999,35085.1736,34779.59840000001
36301.84,35632.324499999995,35118.49300000001,34798.365900000004
36227.34,35698.04299999999,35151.27360000001,34816.7104
36195.55,35749.824,35182.60480000001,34833.725900000005
36346.64,35805.312,35215.07600000001,34854.045300000005
36240.0,35855.9985,35252.58140000001,34873.571800000005
36290.78,35913.4995,35291.16320000001,34892.5982
36141.85,35957.1925,35327.74780000002,34910.1688
35991.63,35979.012,35358.76620000001,34926.950000000004
36248.99,36009.8305,35393.746000000014,34945.99130000001
36186.18,36041.138999999996,35427.5884,34962.62330000001
36320.14,36076.875,35462.448000000004,34980.758400000006
36330.74,36110.7325,35494.03160000001,34997.75250000001
36341.89,36150.046,35526.4336,35011.47150000001
36377.06,36190.1675,35557.4668,35027.24200000001
36404.93,36220.96400000001,35588.346,35044.10710000001
36360.09,36243.327999999994,35621.534400000004,35062.19760000001
36370.2,36270.7215,35656.0584,35079.483400000005
36268.61,36281.99699999999,35689.0148,35096.825700000016
36187.84,36273.8595,35718.3748,35113.75680000001
36232.45,36268.237499999996,35749.0874,35134.43130000001
36280.85,36267.187999999995,35776.02,35155.3
36349.88,36273.31499999999,35803.017799999994,35176.7016
36334.31,36280.25299999999,35823.0516,35198.24850000001
36228.69,36274.35549999999,35841.460999999996,35219.8187
36382.39,36281.47499999999,35864.6954,35241.9604
36399.88,36286.93000000001,35891.682599999986,35263.2514
36373.63,36298.519,35922.16979999999,35282.2559
36304.01,36314.138000000006,35950.82959999998,35300.73129999999
36156.04,36309.4905,35973.35199999999,35317.873999999996
36119.08,36306.1355,35993.820799999994,35335.8425
36132.73,36296.765,36015.417799999996,35351.8698
36261.84,36293.31999999999,36042.3952,35368.7645
36240.01,36288.225999999995,36063.9968,35384.50519999999
36008.22,36269.784,36079.4236,35398.0078
35757.27,36237.401,36090.0436,35409.4076
35944.57,36216.62499999999,36106.1198,35422.4395
35925.0,36194.365,36119.26,35435.240699999995
35862.17,36174.043,36125.3986,35450.0611
36000.0,36164.651,36132.746199999994,35467.1711
35981.78,36152.1175,36141.18159999999,35483.543699999995
35911.73,36133.6615,36147.307799999995,35498.441
35722.98,36102.3165,36148.6956,35513.9749
36029.01,36087.0515,36158.16339999999,35531.1088
35962.33,36073.7335,36165.9174,35547.2121
35878.45,36048.5365,36167.706399999995,35561.0477
35856.5,36021.3675,36166.58019999999,35574.2874
35798.83,35992.62749999999,36166.1102,35585.7688
35891.07,35971.98049999999,36163.0696,35594.843100000006
35846.69,35956.51299999999,36152.9916,35604.2834
35709.92,35936.055,36140.292199999996,35612.7329
35808.64,35919.8505,36130.428199999995,35624.4606
35896.95,35901.60599999999,36123.8204,35637.547
35800.0,35879.605500000005,36115.9094,35649.257099999995
35459.31,35852.16000000001,36098.16279999999,35656.619399999996
35233.37,35825.965,36078.0302,35665.305799999995
35313.27,35794.40000000001,36058.48,35674.821599999996
35119.99,35754.14950000001,36038.042799999996,35682.895300000004
35182.94,35720.18800000001,36021.869,35690.317599999995
35160.0,35678.188,36000.089199999995,35696.9176
34834.69,35620.83349999999,35973.0594,35700.323899999996
34755.23,35563.008499999996,35941.76119999999,35702.1046
34850.0,35519.3595,35912.1464,35703.089
34879.57,35461.8875,35882.9,35704.6668
34820.0,35404.771,35851.758799999996,35704.612799999995
34779.4,35349.8185,35819.248199999995,35703.797099999996
35105.48,35312.2675,35794.15599999999,35707.845199999996
35057.16,35275.184,35767.89519999999,35711.9768
34883.62,35224.811499999996,35740.19539999999,35714.60509999999
35009.63,35182.9585,35716.63119999999,35717.503
34996.63,35147.294,35691.914799999984,35720.50109999999
35010.59,35107.3915,35666.5096,35721.26479999999
35211.0,35073.094,35643.73199999999,35723.37489999999
35250.54,35045.621,35622.056599999996,35722.554099999994
35149.19,35030.115000000005,35600.4666,35720.9638
35194.87,35028.189999999995,35576.716199999995,35720.705799999996
35105.61,35017.80700000001,35550.830799999996,35721.25669999999
34591.32,34991.373499999994,35515.1846,35718.67719999999
34630.0,34963.7265,35481.7044,35716.266999999985
34607.09,34936.08099999999,35450.7254,35712.03869999999
34514.0,34920.0465,35418.6238,35706.222299999994
34632.78,34913.92399999999,35388.624800000005,35702.02129999999
34649.98,34903.922999999995,35356.3876,35699.39139999999
34836.12,34901.7505,35328.30980000001,35696.1533
34777.47,34899.623999999996,35303.69480000001,35691.559199999996
34740.01,34897.6545,35283.3496,35686.696599999996
34781.67,34881.464,35260.09160000001,35683.10569999999
34611.41,34859.1765,35233.819800000005,35676.539899999996
34836.17,34856.804000000004,35213.29980000001,35669.3492
34849.99,34848.822,35190.2996,35661.522899999996
34983.76,34848.1785,35170.3392,35655.7604
34873.02,34841.3,35149.565,35648.4364
34721.85,34816.8425,35129.542400000006,35639.11899999999
34638.23,34786.227,35101.726800000004,35629.94509999999
34500.0,34753.767499999994,35072.48020000001,35619.19879999999
34613.59,34724.70349999999,35047.183000000005,35607.444699999985
34581.3,34698.488,35021.679000000004,35594.129599999986
34734.62,34705.653000000006,35000.39480000001,35583.25249999999
34740.02,34711.154,34977.3738,35570.22169999999
34610.14,34711.306500000006,34952.6428,35552.81719999999
34579.0,34714.556500000006,34930.0244,35535.15829999999
34598.83,34712.859000000004,34905.8282,35518.12819999999
34340.03,34697.3615,34874.6898,35499.25509999999
34288.0,34669.9555,34844.4498,35480.17959999999
34159.99,34639.0815,34818.4634,35458.31309999999
34193.44,34611.753000000004,34797.6648,35437.847499999996
34217.4,34583.539500000006,34775.7474,35417.113699999994
34300.05,34567.9715,34759.348600000005,35398.69569999999
34251.16,34538.721000000005,34740.713,35381.29099999999
34117.06,34502.07450000001,34719.8542,35359.97169999999
34203.63,34463.068,34707.233,35340.14619999999
34276.8,34433.257,34697.6644,35319.71279999999
34638.55,34429.09200000001,34693.4354,35302.790899999985
34707.35,34432.54800000001,34689.99100000001,35286.44549999999
34639.99,34439.5475,34686.39080000001,35269.07479999999
34613.42,34439.539000000004,34683.0712,35251.15969999999
34853.02,34453.12500000001,34678.022000000004,35236.088999999985
34821.99,34457.4935,34673.3186,35220.60689999999
34667.88,34453.88650000001,34669.0038,35204.59959999999
34783.47,34462.553,34664.4806,35190.55589999999
34832.72,34475.238999999994,34661.202399999995,35176.5586
34743.56,34482.4755,34655.86179999999,35161.1857
34963.57,34513.65249999998,34650.913199999995,35147.3226
34938.43,34546.174,34644.670999999995,35133.36380000001
34983.42,34587.3455,34641.35559999999,35120.911100000005
34580.4,34606.69350000001,34629.066199999994,35102.8912
34803.52,34635.999500000005,34623.024399999995,35086.9276
34847.08,34663.35100000001,34628.1396,35071.6621
34913.3,34696.458,34633.8056,35057.755
34806.16,34730.913,34637.787000000004,35044.2562
34652.91,34753.377,34640.5652,35029.5945
34798.84,34779.47900000001,34643.8864,35016.255600000004
34860.65,34790.584,34648.099799999996,35002.2437
34892.37,34799.83500000001,34649.224799999996,34988.76730000001
35080.01,34821.836,34655.2756,34979.4852
34991.8,34840.755000000005,34660.3114,34971.8305
35086.67,34852.43750000001,34666.411400000005,34963.251500000006
35045.0,34863.588,34675.0832,34954.4515
34829.83,34871.68550000001,34674.9564,34944.1281
34790.44,34872.03400000001,34673.765400000004,34932.0325
34762.64,34868.53,34669.343,34919.841100000005
34727.83,34867.7435,34666.4392,34908.002100000005
34809.6,34860.04499999999,34668.194200000005,34898.8683
34882.35,34857.240999999995,34673.07660000001,34887.4017
34913.02,34853.721,34681.33700000001,34876.90860000001
34936.43,34871.52250000001,34687.79380000001,34867.48840000001
34596.4,34861.16650000001,34688.0958,34854.88740000001
34484.01,34843.013000000006,34683.0836,34841.7392
34325.0,34813.598000000005,34674.783200000005,34826.0785
34299.59,34788.2695,34668.5722,34810.6075
34234.35,34767.341499999995,34661.679200000006,34795.851800000004
34225.47,34738.672999999995,34654.21200000001,34780.02010000001
34244.89,34707.884999999995,34652.309199999996,34763.499500000005
34120.01,34669.267,34648.949400000005,34746.69960000001
34206.22,34625.5775,34649.874,34734.16870000001
34191.98,34585.5865,34649.844800000006,34723.7548
34217.05,34542.1055,34649.83780000001,34712.7926
34330.34,34506.3725,34650.443600000006,34704.896100000005
34315.48,34480.655,34651.73,34696.2215
34229.43,34452.6045,34653.9774,34686.9158
34285.5,34428.7475,34655.6148,34681.423899999994
34325.72,34408.642,34656.5932,34677.1288
34379.95,34387.159499999994,34651.4212,34672.4283
34179.27,34352.0055,34640.859599999996,34665.4253
34138.41,34313.274999999994,34630.828,34658.6094
33511.24,34242.0155,34608.7844,34645.927800000005
33510.99,34187.745,34581.9438,34629.9829
33526.52,34139.870500000005,34556.0344,34614.67650000001
33591.95,34103.218,34534.5158,34601.75980000001
33348.3,34055.6535,34505.812399999995,34585.14650000001
33458.14,34016.843,34478.320799999994,34569.761600000005
33496.41,33980.39,34453.37779999999,34554.61980000001
33449.4,33940.6155,34423.09439999999,34537.003800000006
33475.72,33908.401000000005,34393.84019999999,34519.25560000001
33433.72,33869.776,34362.84619999999,34502.10090000001
33401.43,33830.2485,34339.26679999999,34484.16650000002
33281.01,33783.446500000005,34308.81659999999,34465.920500000015
33275.0,33730.679500000006,34277.37499999999,34452.75730000002
33235.49,33676.68,34243.81879999999,34438.81220000002
33143.91,33622.404,34210.573799999984,34424.18040000003
33324.6,33574.359,34184.00759999999,34412.28640000002
33183.12,33517.229,34151.693199999994,34397.78980000002
33469.38,33471.7005,34123.867799999985,34385.983800000016
33533.07,33439.390499999994,34096.68179999999,34372.953300000016
33534.99,33409.21949999999,34065.78139999999,34360.52850000002
33717.52,33419.5335,34040.29579999999,34350.30360000002
33489.31,33418.4495,34008.3486,34337.38000000003
33582.03,33421.225,33979.089199999995,34327.08620000002
33766.85,33429.97,33957.8296,34316.393000000025
33655.24,33445.316999999995,33935.1256,34304.44550000002
33703.55,33457.5875,33913.9438,34291.64340000002
33690.99,33467.3165,33893.207,34279.82310000002
33594.04,33474.548500000004,33868.895800000006,34268.54500000002
33401.45,33470.83500000001,33839.27780000001,34256.17720000003
33574.98,33477.898,33812.517,34246.927000000025
33190.96,33467.3745,33777.60760000001,34232.70070000002
33123.06,33459.47699999999,33748.14080000001,34218.11830000003
33206.48,33456.05099999999,33722.590200000006,34202.836900000024
33468.5,33467.7015,33705.46020000001,34190.121700000025
33589.53,33489.9825,33691.259000000005,34179.91560000002
33496.28,33498.5665,33676.49760000001,34169.08840000002
33432.54,33511.037500000006,33660.63900000001,34157.42550000002
33231.72,33499.154500000004,33640.37560000001,34146.342400000016
33299.99,33487.5005,33623.97520000001,34136.46230000002
33403.24,33480.913,33607.91560000001,34128.894800000024
33151.6,33452.617,33587.10800000001,34118.47640000002
33232.45,33439.77399999999,33567.416000000005,34108.626900000025
33200.05,33420.675,33544.81020000001,34097.62690000002
33413.14,33402.9895,33526.763399999996,34089.24670000002
33490.0,33394.7275,33511.9748,34082.976100000014
33559.61,33387.5305,33497.456999999995,34076.53590000002
33521.25,33379.0435,33481.367600000005,34068.980400000015
33560.35,33377.359,33464.975600000005,34058.198400000016
33325.5,33373.561499999996,33447.900200000004,34044.379900000014
33167.5,33353.1875,33428.482,34029.655000000006
32977.01,33342.49,33417.7974,34013.29090000001
32899.25,33331.2995,33405.562600000005,33993.75320000001
33091.48,33325.5495,33396.8618,33976.44810000001
33207.87,33312.518,33389.1802,33961.848000000005
33292.12,33297.6475,33388.0566,33946.9345
33405.1,33293.0885,33386.99580000001,33932.6583
33412.79,33292.101,33385.32340000001,33919.350600000005
33252.61,33293.1455,33381.38760000001,33902.241
33492.08,33302.74999999999,33381.714800000016,33887.777500000004
33535.15,33309.345499999996,33383.743400000014,33873.2948
33503.34,33326.932499999995,33385.78160000001,33862.52420000001
33563.3,33343.475,33391.427400000015,33850.122
33508.02,33358.8735,33396.08780000001,33836.731400000004
33511.02,33363.7675,33401.59840000002,33822.708600000005
33546.6,33366.5975,33409.65220000002,33810.113000000005
33344.9,33355.86200000001,33410.058200000014,33797.0329
33470.93,33353.346000000005,33415.81440000001,33783.753800000006
33425.93,33346.62500000001,33414.94540000001,33769.4066
33504.69,33355.58450000001,33414.37780000001,33755.529800000004
33873.55,33390.88700000001,33421.149000000005,33743.4652
